edad,trabajo,emarital,educacion,mora,ingresos,gastos,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
32,tecnico,casado,NA,no,244.53,78.49,si,no,NA,20,may,196,6,-1,0,NA,no
39,obrero,casado,secundaria,no,62.39,63.6,si,no,NA,20,may,165,2,-1,0,NA,no
38,tecnico,divorciado,secundaria,no,382.2,34.17,si,no,NA,20,may,314,2,-1,0,NA,no
40,autoempleo,casado,secundaria,no,328.71,304.75,si,no,NA,20,may,723,2,-1,0,NA,no
39,tecnico,soltero,secundaria,no,1086.14,171.78,si,no,NA,20,may,1410,2,-1,0,NA,si
30,servicios,soltero,secundaria,no,916.3,157.29,si,si,NA,20,may,550,2,-1,0,NA,no
38,servicios,casado,secundaria,no,239.64,87.19,si,no,NA,20,may,130,2,-1,0,NA,no
32,servicios,casado,secundaria,no,298.84,359.61,si,si,NA,20,may,307,3,-1,0,NA,no
37,obrero,casado,secundaria,no,84.45,145.76,si,no,NA,20,may,146,2,-1,0,NA,no
31,manager,casado,terciaria,no,4864.76,96.54,si,no,NA,20,may,239,2,-1,0,NA,no
44,obrero,casado,secundaria,no,1159.76,80.8,si,no,NA,20,may,304,2,-1,0,NA,no
45,obrero,casado,primaria,no,4250.23,144.84,si,si,NA,20,may,114,3,-1,0,NA,no
36,obrero,soltero,secundaria,no,3220.5,249,si,no,NA,20,may,445,2,-1,0,NA,no
27,obrero,soltero,NA,no,159.41,101.03,si,no,NA,20,may,139,5,-1,0,NA,no
27,obrero,soltero,secundaria,no,424.75,132.51,si,no,NA,20,may,16,10,-1,0,NA,no
48,obrero,casado,secundaria,no,5145.22,129.63,no,no,NA,20,may,169,4,-1,0,NA,no
41,obrero,casado,secundaria,no,2905.04,125.07,si,no,NA,20,may,125,3,-1,0,NA,no
36,obrero,soltero,secundaria,no,2487.11,1.06,si,no,NA,20,may,446,12,-1,0,NA,no
32,manager,soltero,terciaria,no,1219.27,276.12,si,no,NA,20,may,267,2,-1,0,NA,no
31,admin,divorciado,secundaria,no,1421.45,90.11,si,no,NA,20,may,6,2,-1,0,NA,no
43,retirado,casado,secundaria,no,601.66,248.96,si,no,NA,20,may,15,13,-1,0,NA,no
33,manager,casado,terciaria,no,921.33,171.33,no,no,NA,20,may,1287,2,-1,0,NA,no
31,obrero,casado,primaria,no,925.74,205.79,si,si,NA,20,may,172,4,-1,0,NA,no
35,manager,soltero,secundaria,si,-96.71,372.38,si,no,NA,20,may,268,3,-1,0,NA,no
27,admin,soltero,secundaria,no,-161.61,77.01,si,no,NA,20,may,89,3,-1,0,NA,no
32,servicios,divorciado,terciaria,no,455.73,153.55,si,no,NA,20,may,102,2,-1,0,NA,no
58,obrero,casado,primaria,no,88.57,109.67,si,no,NA,20,may,91,6,-1,0,NA,no
40,obrero,casado,NA,no,315.46,184.82,si,no,NA,20,may,465,8,-1,0,NA,no
36,obrero,casado,secundaria,no,411.73,203.85,si,no,NA,20,may,274,2,-1,0,NA,no
39,tecnico,casado,terciaria,no,672.04,346.31,si,no,NA,20,may,191,7,-1,0,NA,no
37,obrero,casado,secundaria,no,499.93,211.1,si,no,NA,20,may,300,3,-1,0,NA,no
30,obrero,casado,secundaria,no,5203.41,229.06,si,si,NA,20,may,236,2,-1,0,NA,no
32,obrero,casado,primaria,no,139.23,234.6,si,no,NA,20,may,614,2,-1,0,NA,no
52,servicios,casado,secundaria,no,113.41,77.25,si,no,NA,20,may,363,5,-1,0,NA,no
32,obrero,casado,primaria,no,7490.05,567.33,si,no,NA,20,may,418,2,-1,0,NA,no
33,desempleado,divorciado,secundaria,no,1083.4,330.3,si,no,NA,20,may,229,2,-1,0,NA,no
39,obrero,divorciado,secundaria,no,305.88,16.75,si,no,NA,20,may,221,2,-1,0,NA,no
39,manager,soltero,secundaria,no,334.89,251.98,si,no,NA,20,may,130,2,-1,0,NA,no
34,manager,soltero,terciaria,no,1092.4,270.5,si,no,NA,20,may,96,2,-1,0,NA,no
29,servicios,casado,secundaria,no,148.07,382.54,no,no,NA,20,may,119,3,-1,0,NA,no
36,servicios,casado,secundaria,no,225.98,137.14,si,no,NA,20,may,103,3,-1,0,NA,no
35,obrero,casado,NA,no,4914.17,222.36,si,no,NA,20,may,843,2,-1,0,NA,si
49,tecnico,soltero,secundaria,no,79.5,262.4,si,no,NA,20,may,484,2,-1,0,NA,no
31,obrero,soltero,primaria,no,1170.78,46.96,si,no,NA,20,may,485,3,-1,0,NA,no
39,servicios,casado,secundaria,no,5815.12,157.18,si,no,NA,20,may,175,2,-1,0,NA,no
32,tecnico,casado,secundaria,no,3129.97,420,si,no,NA,20,may,138,2,-1,0,NA,no
35,obrero,soltero,secundaria,no,333.97,1.56,si,no,NA,20,may,243,2,-1,0,NA,no
38,obrero,casado,secundaria,no,592.19,115.89,si,no,NA,20,may,919,2,-1,0,NA,no
34,obrero,casado,secundaria,no,1899.37,188.96,si,no,NA,20,may,203,2,-1,0,NA,no
35,obrero,casado,secundaria,no,602.12,140.22,si,no,NA,20,may,247,2,-1,0,NA,no
34,admin,casado,secundaria,no,121.18,54.71,si,no,NA,20,may,89,2,-1,0,NA,no
34,tecnico,casado,terciaria,no,78.22,2.54,si,no,NA,20,may,185,12,-1,0,NA,no
27,tecnico,soltero,secundaria,no,110.34,118.36,si,no,NA,20,may,777,3,-1,0,NA,no
30,servicios,soltero,secundaria,no,516.2,255.89,si,no,NA,20,may,340,3,-1,0,NA,no
32,obrero,casado,secundaria,no,2631.38,153.88,si,no,NA,20,may,135,2,-1,0,NA,no
30,tecnico,soltero,secundaria,no,731.85,78.01,si,no,NA,20,may,241,3,-1,0,NA,no
38,obrero,casado,primaria,no,75.65,347.01,si,si,NA,20,may,165,2,-1,0,NA,no
31,obrero,casado,secundaria,no,965.94,23.78,si,no,NA,20,may,26,2,-1,0,NA,no
23,estudiante,soltero,secundaria,no,-78.94,291.8,si,no,NA,20,may,109,6,-1,0,NA,no
30,desempleado,casado,secundaria,no,200.51,49.21,si,no,NA,20,may,350,4,-1,0,NA,no
56,servicios,casado,secundaria,no,599.9,146.4,si,no,NA,20,may,51,7,-1,0,NA,no
32,obrero,casado,secundaria,no,3601.95,57.2,si,no,NA,20,may,226,2,-1,0,NA,no
35,admin,casado,secundaria,no,281.2,78.54,si,no,NA,20,may,47,3,-1,0,NA,no
40,obrero,casado,primaria,no,341.18,226.93,si,no,NA,20,may,167,2,-1,0,NA,no
57,manager,casado,terciaria,no,-781.34,19.43,no,no,NA,20,may,214,10,-1,0,NA,no
58,empresario,casado,secundaria,no,2471.43,135.69,no,si,NA,20,may,446,7,-1,0,NA,no
32,tecnico,casado,terciaria,no,582.1,100.4,si,no,NA,20,may,414,2,-1,0,NA,no
38,desempleado,casado,secundaria,no,653.52,91.35,si,no,NA,20,may,153,2,-1,0,NA,no
50,obrero,casado,primaria,no,2677.91,210.45,si,si,NA,20,may,181,6,-1,0,NA,no
30,obrero,soltero,secundaria,no,274.01,120.38,si,no,NA,20,may,747,5,-1,0,NA,no
34,obrero,casado,NA,no,1203.82,128.96,si,no,NA,20,may,214,1,-1,0,NA,no
30,tecnico,divorciado,secundaria,no,107.68,4.39,si,no,NA,20,may,270,1,-1,0,NA,no
38,NA,casado,NA,no,157.04,57.96,si,no,NA,20,may,37,13,-1,0,NA,no
55,obrero,casado,primaria,no,2206.2,121.33,si,no,NA,20,may,129,8,-1,0,NA,no
31,servicios,soltero,terciaria,no,1079.02,47.55,no,no,NA,20,may,72,3,-1,0,NA,no
41,obrero,casado,primaria,no,1323.05,64.74,si,no,NA,20,may,1392,2,-1,0,NA,si
38,admin,casado,NA,no,103.69,330.71,no,no,NA,20,may,725,1,-1,0,NA,no
49,manager,casado,secundaria,no,605.69,156.85,si,no,NA,20,may,213,3,-1,0,NA,no
26,obrero,soltero,secundaria,no,1068.94,20.92,si,no,NA,20,may,177,10,-1,0,NA,no
60,obrero,casado,primaria,no,767.34,289.68,si,no,NA,20,may,273,4,-1,0,NA,no
57,obrero,casado,secundaria,no,329.47,102.23,si,no,NA,20,may,480,4,-1,0,NA,no
37,obrero,soltero,NA,no,3119.25,168.44,si,no,NA,20,may,152,1,-1,0,NA,no
39,obrero,casado,primaria,no,-129.51,264.93,si,no,NA,20,may,204,2,-1,0,NA,no
39,obrero,casado,NA,no,1158.82,254.7,no,no,NA,20,may,246,3,-1,0,NA,no
57,servicios,divorciado,secundaria,no,817.22,134.38,si,no,NA,20,may,352,5,-1,0,NA,no
35,obrero,casado,secundaria,no,372.45,17.67,si,no,NA,20,may,190,1,-1,0,NA,no
30,obrero,casado,secundaria,no,1528.95,167.04,si,no,NA,20,may,140,1,-1,0,NA,no
31,obrero,casado,secundaria,no,3380.95,291.88,si,no,NA,20,may,719,1,-1,0,NA,si
32,obrero,casado,secundaria,no,237.65,374.02,si,no,NA,20,may,315,1,-1,0,NA,no
30,servicios,soltero,NA,no,399.25,83.33,si,no,NA,21,may,225,1,-1,0,NA,no
32,manager,soltero,terciaria,no,-298.75,99.16,si,no,NA,21,may,74,1,-1,0,NA,no
36,tecnico,casado,secundaria,no,8176.71,543.99,no,no,NA,21,may,24,1,-1,0,NA,no
34,obrero,casado,secundaria,no,181.75,18.18,si,no,NA,21,may,369,1,-1,0,NA,no
39,obrero,casado,primaria,no,90.36,25.46,si,no,NA,21,may,167,1,-1,0,NA,no
42,manager,casado,terciaria,no,2374,76.25,si,no,NA,21,may,64,3,-1,0,NA,no
33,admin,soltero,secundaria,no,946.88,53.43,si,no,NA,21,may,151,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,705.44,200.68,si,no,NA,21,may,336,1,-1,0,NA,no
35,obrero,casado,primaria,no,2771.1,217.7,si,no,NA,21,may,65,1,-1,0,NA,no
38,obrero,casado,secundaria,no,1718.51,88.72,si,no,NA,21,may,93,1,-1,0,NA,no
39,obrero,casado,primaria,no,2030.12,274.74,si,no,NA,21,may,181,1,-1,0,NA,no
54,retirado,divorciado,terciaria,no,6180.38,17.6,si,si,NA,21,may,86,6,-1,0,NA,no
38,tecnico,casado,terciaria,no,1141.22,90.18,si,no,NA,21,may,317,1,-1,0,NA,no
33,servicios,casado,terciaria,no,1431.46,198.57,si,no,NA,21,may,120,1,-1,0,NA,no
34,manager,soltero,terciaria,no,2043.49,47.29,no,no,NA,21,may,388,1,-1,0,NA,no
32,admin,soltero,secundaria,no,2181.57,69.61,si,no,NA,21,may,422,2,-1,0,NA,no
32,manager,casado,terciaria,no,3046.62,458.6,si,no,NA,21,may,174,1,-1,0,NA,no
37,admin,divorciado,secundaria,no,3907.34,137.45,si,no,NA,21,may,72,1,-1,0,NA,no
36,servicios,casado,secundaria,no,472.88,188.86,si,si,NA,21,may,126,1,-1,0,NA,no
32,obrero,casado,primaria,no,-376.53,87.51,si,si,NA,21,may,288,1,-1,0,NA,no
34,obrero,divorciado,secundaria,no,34.52,28.8,no,si,NA,21,may,339,1,-1,0,NA,no
34,manager,casado,terciaria,no,435.24,97.84,no,no,NA,21,may,171,5,-1,0,NA,no
39,manager,soltero,terciaria,no,4076.24,150.11,si,si,NA,21,may,162,1,-1,0,NA,no
42,obrero,casado,primaria,no,781.68,43.64,si,no,NA,21,may,18,28,-1,0,NA,no
33,desempleado,casado,secundaria,no,498.38,30.57,si,si,NA,21,may,129,1,-1,0,NA,no
40,manager,soltero,primaria,no,928.13,58.83,si,no,NA,21,may,173,1,-1,0,NA,no
35,obrero,casado,secundaria,no,693.82,35.71,si,no,NA,21,may,74,1,-1,0,NA,no
38,servicios,casado,secundaria,no,-160.97,110.41,si,si,NA,21,may,222,1,-1,0,NA,no
39,manager,casado,terciaria,no,229.05,306.9,si,no,NA,21,may,692,1,-1,0,NA,no
31,servicios,casado,secundaria,no,373.25,46.74,si,no,NA,21,may,262,2,-1,0,NA,no
38,tecnico,casado,secundaria,no,912.26,334.28,si,si,NA,21,may,78,1,-1,0,NA,no
58,tecnico,casado,secundaria,no,8221.93,555.44,si,no,NA,21,may,134,5,-1,0,NA,no
33,servicios,casado,secundaria,no,160.33,356.21,si,si,NA,21,may,323,1,-1,0,NA,no
34,obrero,soltero,secundaria,no,588.85,108.84,si,no,NA,21,may,43,1,-1,0,NA,no
34,servicios,soltero,secundaria,no,1807.79,114.32,si,no,NA,21,may,245,1,-1,0,NA,no
37,admin,soltero,terciaria,no,-810.77,170.27,si,no,NA,21,may,482,1,-1,0,NA,no
38,admin,casado,secundaria,no,1146.29,279.72,si,no,NA,21,may,207,2,-1,0,NA,no
34,manager,divorciado,terciaria,no,5832.63,341.45,si,no,NA,21,may,56,1,-1,0,NA,no
34,obrero,casado,primaria,no,-119.44,26.69,si,no,NA,21,may,201,1,-1,0,NA,no
39,obrero,casado,primaria,no,4209.35,608.97,si,si,NA,21,may,353,1,-1,0,NA,no
35,empresario,soltero,terciaria,no,41.54,149.5,si,no,NA,21,may,554,3,-1,0,NA,no
36,admin,soltero,terciaria,no,4018.91,195.09,si,no,NA,21,may,432,1,-1,0,NA,no
31,manager,casado,secundaria,no,8697.19,221.41,si,no,NA,21,may,27,2,-1,0,NA,no
30,tecnico,casado,secundaria,no,1284.66,285.03,si,si,NA,21,may,361,1,-1,0,NA,no
35,admin,casado,secundaria,no,579.35,274.97,si,no,NA,21,may,248,1,-1,0,NA,no
35,tecnico,divorciado,secundaria,no,60.69,74.98,no,no,NA,21,may,162,1,-1,0,NA,no
31,obrero,soltero,primaria,no,289.89,26.79,si,no,NA,21,may,565,1,-1,0,NA,si
38,manager,soltero,terciaria,no,1792.8,87.78,si,no,NA,21,may,139,1,-1,0,NA,no
36,tecnico,soltero,secundaria,no,1120.03,260.25,si,no,NA,21,may,147,1,-1,0,NA,no
36,estudiante,soltero,terciaria,no,761.73,34.82,si,no,NA,21,may,287,3,-1,0,NA,no
33,obrero,soltero,secundaria,no,2829.58,495.03,si,no,NA,21,may,118,1,-1,0,NA,no
34,obrero,casado,secundaria,no,1281.68,178.24,si,no,NA,21,may,905,1,-1,0,NA,si
32,manager,casado,terciaria,no,54.56,65.18,si,no,NA,21,may,91,1,-1,0,NA,no
39,obrero,divorciado,NA,no,612.28,1.16,si,no,NA,21,may,111,5,-1,0,NA,no
33,manager,casado,terciaria,no,3151.13,69.94,si,no,NA,21,may,162,1,-1,0,NA,no
38,tecnico,divorciado,terciaria,si,-477,74.15,si,no,NA,21,may,236,1,-1,0,NA,no
41,manager,casado,terciaria,no,743.71,58.88,si,no,NA,21,may,253,3,-1,0,NA,no
38,tecnico,casado,secundaria,no,52.88,224.39,si,no,NA,21,may,73,1,-1,0,NA,no
35,obrero,soltero,secundaria,no,528.14,355.11,si,no,NA,21,may,123,1,-1,0,NA,no
39,tecnico,casado,secundaria,no,672.84,97.24,si,no,NA,21,may,298,2,-1,0,NA,no
40,obrero,casado,primaria,no,1228.66,40.94,si,no,NA,21,may,86,1,-1,0,NA,no
38,obrero,casado,secundaria,no,681.86,42.17,si,si,NA,21,may,420,1,-1,0,NA,no
33,obrero,soltero,secundaria,no,62.52,184.19,si,no,NA,21,may,288,1,-1,0,NA,no
34,servicios,casado,secundaria,no,73.96,111.22,no,no,NA,21,may,164,1,-1,0,NA,no
28,empresario,soltero,terciaria,no,175.85,33.55,si,no,NA,21,may,195,1,-1,0,NA,no
36,servicios,casado,secundaria,no,5073.73,410.86,no,no,NA,21,may,139,1,-1,0,NA,no
34,tecnico,soltero,secundaria,no,1222.42,91.02,si,no,NA,21,may,192,1,-1,0,NA,no
39,tecnico,casado,secundaria,no,3599.52,133.08,si,no,NA,21,may,226,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,878.89,187.24,si,no,NA,21,may,783,2,-1,0,NA,si
38,manager,casado,NA,no,610.16,216.16,si,no,NA,21,may,264,2,-1,0,NA,no
39,obrero,casado,secundaria,no,890.65,233.25,si,no,NA,21,may,166,1,-1,0,NA,no
30,tecnico,soltero,secundaria,no,985.7,106.82,si,no,NA,21,may,27,1,-1,0,NA,no
31,obrero,soltero,secundaria,no,7022.43,137.25,si,no,NA,21,may,353,1,-1,0,NA,no
37,tecnico,divorciado,secundaria,no,1223.79,68.46,no,si,NA,21,may,282,2,-1,0,NA,no
36,admin,casado,secundaria,no,90.47,105.03,no,no,NA,21,may,117,1,-1,0,NA,no
34,obrero,casado,secundaria,no,596.11,15.94,si,no,NA,21,may,85,1,-1,0,NA,no
37,admin,casado,NA,no,807.82,12.88,si,no,NA,21,may,1106,1,-1,0,NA,no
31,tecnico,soltero,secundaria,no,123.62,155.6,si,no,NA,21,may,419,1,-1,0,NA,no
48,autoempleo,casado,secundaria,no,4852.33,182.76,si,no,NA,21,may,32,11,-1,0,NA,no
31,servicios,casado,secundaria,no,11573.67,244.85,si,no,NA,21,may,179,1,-1,0,NA,no
34,servicios,casado,secundaria,no,70.19,172.57,si,no,NA,21,may,872,5,-1,0,NA,no
36,servicios,casado,secundaria,no,218.81,109.1,no,no,NA,21,may,114,1,-1,0,NA,no
36,manager,soltero,terciaria,no,905.88,139.68,no,no,NA,21,may,52,1,-1,0,NA,no
35,manager,soltero,terciaria,no,-241.3,327.39,si,no,NA,21,may,490,1,-1,0,NA,no
35,autoempleo,casado,terciaria,no,35444.24,1233.92,si,no,NA,21,may,63,1,-1,0,NA,no
33,servicios,soltero,secundaria,no,224.2,109,no,no,NA,21,may,27,10,-1,0,NA,no
26,obrero,casado,primaria,no,101.56,134.78,si,no,NA,21,may,425,1,-1,0,NA,no
37,empresario,casado,terciaria,no,1183.34,325.68,si,no,NA,21,may,189,2,-1,0,NA,no
32,tecnico,casado,NA,no,180.21,29.35,si,no,NA,21,may,12,11,-1,0,NA,no
33,manager,casado,secundaria,no,170.85,3.69,si,no,NA,21,may,255,1,-1,0,NA,no
34,obrero,casado,secundaria,no,451.64,52.51,si,no,NA,21,may,103,1,-1,0,NA,no
36,manager,casado,secundaria,no,927.11,110.51,si,no,NA,21,may,210,1,-1,0,NA,no
36,tecnico,soltero,secundaria,no,713.34,158.64,no,no,NA,21,may,261,1,-1,0,NA,no
41,tecnico,casado,secundaria,no,2572.46,43.64,si,no,NA,21,may,115,2,-1,0,NA,no
33,admin,soltero,secundaria,no,1501.22,49.09,si,no,NA,21,may,641,1,-1,0,NA,no
35,manager,soltero,terciaria,no,6736.53,311.1,si,no,NA,21,may,83,1,-1,0,NA,no
30,tecnico,casado,terciaria,no,1189.38,185.7,si,no,NA,21,may,370,1,-1,0,NA,no
34,obrero,soltero,secundaria,no,3842.83,275.79,si,no,NA,21,may,287,1,-1,0,NA,no
34,autoempleo,soltero,terciaria,no,1204,228.05,si,no,NA,21,may,103,2,-1,0,NA,no
36,manager,casado,terciaria,no,937.52,105.71,si,si,NA,21,may,958,2,-1,0,NA,si
30,servicios,casado,secundaria,no,710.31,209.22,si,no,NA,21,may,232,1,-1,0,NA,no
36,admin,soltero,secundaria,no,176.19,270.71,si,no,NA,21,may,68,1,-1,0,NA,no
31,obrero,casado,secundaria,no,1999.43,59.94,si,no,NA,21,may,192,1,-1,0,NA,no
34,servicios,casado,secundaria,no,1346.92,142.48,si,no,NA,21,may,494,3,-1,0,NA,no
30,empresario,casado,primaria,no,-17.64,186.01,si,no,NA,21,may,166,7,-1,0,NA,no
33,obrero,casado,primaria,no,333.27,121.86,si,no,NA,21,may,151,2,-1,0,NA,no
31,obrero,casado,secundaria,no,507.15,49.2,si,no,NA,21,may,204,1,-1,0,NA,no
37,desempleado,casado,primaria,no,7116.27,788.4,si,no,NA,21,may,217,1,-1,0,NA,no
38,servicios,soltero,primaria,no,525.86,46.24,si,no,NA,21,may,180,1,-1,0,NA,no
33,obrero,casado,secundaria,no,595.64,56.06,si,no,NA,21,may,494,2,-1,0,NA,no
32,obrero,casado,primaria,no,360.6,89.02,si,no,NA,21,may,530,2,-1,0,NA,no
34,manager,soltero,terciaria,no,70.52,254.52,si,no,NA,21,may,759,1,-1,0,NA,no
31,manager,casado,terciaria,no,1435.27,26.41,si,si,NA,21,may,85,1,-1,0,NA,no
51,obrero,divorciado,secundaria,no,135.41,209.5,no,no,NA,21,may,137,2,-1,0,NA,no
30,obrero,casado,primaria,no,492.79,53,si,no,NA,21,may,445,2,-1,0,NA,no
35,empresario,casado,secundaria,no,454.96,420.52,si,no,NA,21,may,345,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,2781.17,167.22,si,no,NA,21,may,16,1,-1,0,NA,no
31,obrero,casado,secundaria,no,1294.41,9.58,si,no,NA,21,may,32,1,-1,0,NA,no
34,tecnico,casado,secundaria,no,958.64,47.75,si,no,NA,21,may,648,1,-1,0,NA,no
33,obrero,soltero,primaria,no,686.83,121.54,si,no,NA,21,may,29,1,-1,0,NA,no
31,obrero,casado,secundaria,no,3218.77,4.51,si,no,NA,21,may,220,1,-1,0,NA,no
33,tecnico,soltero,secundaria,no,95.9,194.17,no,no,NA,21,may,151,1,-1,0,NA,no
36,obrero,divorciado,primaria,no,3281.92,61.93,si,no,NA,21,may,290,2,-1,0,NA,no
33,tecnico,soltero,secundaria,no,2765.87,259.54,si,no,NA,21,may,121,1,-1,0,NA,no
59,retirado,casado,primaria,no,107.48,59.6,si,si,NA,21,may,717,3,-1,0,NA,no
35,obrero,casado,secundaria,no,-489.03,22.35,si,si,NA,21,may,249,1,-1,0,NA,no
33,manager,casado,terciaria,no,832.59,243.44,no,no,NA,21,may,228,1,-1,0,NA,no
32,tecnico,soltero,secundaria,no,1013.96,300.43,si,no,NA,21,may,122,1,-1,0,NA,no
23,obrero,soltero,secundaria,no,86.59,43.21,si,no,NA,21,may,544,1,-1,0,NA,no
33,obrero,casado,secundaria,no,1730.66,62.93,si,si,NA,21,may,951,2,-1,0,NA,no
30,obrero,soltero,secundaria,si,312.47,23.59,si,no,NA,21,may,412,1,-1,0,NA,si
31,admin,soltero,secundaria,no,691.16,312.14,si,no,NA,21,may,211,1,-1,0,NA,no
25,servicios,soltero,secundaria,no,-210.35,249.46,si,no,NA,21,may,264,1,-1,0,NA,no
37,tecnico,soltero,terciaria,no,256.23,15.01,si,no,NA,21,may,97,1,-1,0,NA,no
34,admin,casado,secundaria,no,1759.68,57.6,no,no,NA,21,may,160,1,-1,0,NA,no
29,obrero,divorciado,secundaria,no,-232.84,11.62,no,no,NA,21,may,192,1,-1,0,NA,no
35,tecnico,soltero,terciaria,no,1390.44,116.24,si,no,NA,21,may,230,1,-1,0,NA,no
31,tecnico,divorciado,terciaria,no,2328.84,291.8,si,no,NA,21,may,97,1,-1,0,NA,no
33,obrero,casado,primaria,no,229.62,250.59,si,no,NA,21,may,578,2,-1,0,NA,no
31,tecnico,casado,terciaria,no,4363.95,289.13,si,no,NA,21,may,359,1,-1,0,NA,no
28,servicios,soltero,NA,no,18.31,161.78,si,si,NA,21,may,244,1,-1,0,NA,no
33,tecnico,casado,secundaria,no,1694.57,11.92,si,no,NA,21,may,111,1,-1,0,NA,no
35,tecnico,casado,secundaria,no,694.73,100.37,si,no,NA,21,may,487,5,-1,0,NA,no
34,manager,soltero,terciaria,no,49.07,185.5,si,no,NA,21,may,311,1,-1,0,NA,no
30,obrero,soltero,primaria,no,609.46,127.01,si,no,NA,21,may,396,1,-1,0,NA,no
32,tecnico,soltero,secundaria,no,325.59,17.37,si,no,NA,21,may,59,8,-1,0,NA,no
37,servicios,casado,secundaria,si,-848.99,229.19,si,no,NA,21,may,111,3,-1,0,NA,no
35,empresario,casado,terciaria,no,307.27,190.26,si,no,NA,21,may,502,1,-1,0,NA,no
57,retirado,casado,secundaria,no,1500.07,49.22,no,no,NA,21,may,202,6,-1,0,NA,no
37,tecnico,soltero,secundaria,no,1261.12,42.91,si,no,NA,21,may,795,1,-1,0,NA,si
27,obrero,casado,secundaria,no,1659.33,113.58,si,no,NA,21,may,135,1,-1,0,NA,no
39,obrero,casado,primaria,no,819.68,33.06,si,no,NA,21,may,29,1,-1,0,NA,no
33,manager,casado,terciaria,no,265.8,57.98,si,no,NA,21,may,136,1,-1,0,NA,no
34,servicios,soltero,secundaria,no,1194.1,119.93,si,no,NA,21,may,103,2,-1,0,NA,no
40,obrero,soltero,secundaria,no,1144.71,8.06,si,no,NA,21,may,171,1,-1,0,NA,no
31,obrero,casado,secundaria,no,999.95,27.36,si,no,NA,21,may,229,2,-1,0,NA,no
32,obrero,soltero,primaria,no,612.88,79.91,si,no,NA,21,may,112,2,-1,0,NA,no
31,manager,casado,terciaria,no,1316.99,94.91,no,si,NA,21,may,93,1,-1,0,NA,no
35,manager,soltero,terciaria,no,1138.85,473.9,si,no,NA,21,may,61,1,-1,0,NA,no
38,obrero,soltero,primaria,no,432.81,138.18,si,no,NA,21,may,35,1,-1,0,NA,no
48,tecnico,divorciado,terciaria,no,-28.76,150.08,si,no,NA,21,may,7,12,-1,0,NA,no
37,servicios,casado,secundaria,no,467.85,15.35,si,no,NA,21,may,51,2,-1,0,NA,no
45,admin,casado,secundaria,no,450.04,36.17,si,no,NA,21,may,17,7,-1,0,NA,no
27,obrero,soltero,secundaria,no,83.23,60.05,si,no,NA,21,may,504,1,-1,0,NA,no
33,admin,casado,secundaria,no,2326.84,74.17,si,no,NA,21,may,726,1,-1,0,NA,no
31,obrero,soltero,secundaria,no,130.75,160.15,si,no,NA,21,may,542,1,-1,0,NA,no
33,obrero,casado,secundaria,no,1011.2,115.36,si,no,NA,21,may,226,1,-1,0,NA,no
36,desempleado,casado,secundaria,no,-787.17,14.33,si,si,NA,21,may,153,1,-1,0,NA,no
37,tecnico,casado,secundaria,no,1508.72,42.09,si,si,NA,21,may,112,1,-1,0,NA,no
37,obrero,soltero,secundaria,no,2069.36,295.33,si,no,NA,21,may,158,2,-1,0,NA,no
32,tecnico,soltero,terciaria,no,88.85,41.5,si,no,NA,21,may,250,2,-1,0,NA,no
30,servicios,casado,terciaria,no,1436.79,0.14,si,no,NA,21,may,294,2,-1,0,NA,no
37,tecnico,casado,secundaria,no,5818.6,102.76,si,no,NA,21,may,303,3,-1,0,NA,no
34,tecnico,soltero,secundaria,no,998.92,311.72,si,no,NA,21,may,343,1,-1,0,NA,no
54,manager,divorciado,terciaria,no,543.89,80.72,si,no,NA,21,may,828,4,-1,0,NA,si
36,admin,casado,secundaria,no,983.79,160.74,si,no,NA,21,may,206,1,-1,0,NA,no
39,retirado,casado,terciaria,no,944.68,142.48,si,no,NA,21,may,786,2,-1,0,NA,no
36,manager,casado,terciaria,no,572.08,95.02,si,no,NA,21,may,509,1,-1,0,NA,no
37,obrero,casado,primaria,no,255.68,131.05,si,no,NA,21,may,161,4,-1,0,NA,no
49,obrero,divorciado,primaria,no,2331.99,66.74,si,no,NA,21,may,125,3,-1,0,NA,no
31,admin,casado,secundaria,no,8863.33,178.28,si,no,NA,21,may,63,2,-1,0,NA,no
36,obrero,casado,primaria,no,706.52,145.17,si,no,NA,21,may,649,2,-1,0,NA,si
31,servicios,casado,secundaria,no,591.4,179.93,si,si,NA,21,may,159,1,-1,0,NA,no
29,admin,casado,secundaria,no,761.56,68.61,si,no,NA,21,may,211,1,-1,0,NA,no
34,manager,soltero,terciaria,no,1413.89,125.93,si,no,NA,21,may,68,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,1906.33,188.38,si,no,NA,21,may,293,1,-1,0,NA,no
31,tecnico,soltero,terciaria,no,1936.59,17.72,no,si,NA,21,may,389,1,-1,0,NA,no
37,obrero,soltero,secundaria,no,13233.86,472.84,si,no,NA,21,may,240,1,-1,0,NA,no
34,obrero,casado,secundaria,no,712.44,7.2,si,no,NA,21,may,145,1,-1,0,NA,no
35,manager,casado,terciaria,no,1418.36,100.22,no,no,NA,21,may,59,2,-1,0,NA,no
32,obrero,soltero,secundaria,no,1142.77,311.03,si,no,NA,21,may,39,2,-1,0,NA,no
