edad,trabajo,emarital,educacion,mora,ingresos,gastos,inversion,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
36,tecnico,soltero,secundaria,no,4187.76,255.37,1151.968938,si,no,NA,30,may,812,3,-1,0,NA,si
31,manager,soltero,terciaria,no,495.96,93.23,1481.578662,si,no,NA,30,may,58,3,-1,0,NA,no
49,autoempleo,casado,secundaria,no,2156.27,353.23,4895.678245,si,si,NA,30,may,137,3,-1,0,NA,no
43,manager,casado,terciaria,no,70.7,92.62,224.634426,si,no,NA,30,may,126,2,-1,0,NA,no
53,manager,casado,terciaria,no,1217.3,148.27,1461.390382,si,no,NA,30,may,142,2,-1,0,NA,no
35,obrero,soltero,secundaria,no,-193.14,84.37,801.5225297,si,no,NA,30,may,312,7,-1,0,NA,no
31,tecnico,divorciado,secundaria,no,394.89,22.45,225.5503532,si,no,NA,30,may,34,2,-1,0,NA,no
39,tecnico,casado,NA,no,907.16,168.68,533.137126,no,no,NA,30,may,825,2,-1,0,NA,no
41,servicios,casado,primaria,no,465.34,150.02,171.3581478,si,no,NA,30,may,240,2,-1,0,NA,no
56,manager,casado,terciaria,no,61.25,59.18,1328.558196,si,no,NA,30,may,116,6,-1,0,NA,no
37,tecnico,casado,secundaria,no,1220.1,86.19,2320.474958,si,no,NA,30,may,103,5,-1,0,NA,no
37,tecnico,casado,secundaria,no,-288.47,220.88,646.9105403,si,no,NA,30,may,31,6,-1,0,NA,no
31,obrero,soltero,secundaria,no,-132.06,175.48,7260.680813,si,no,NA,30,may,66,2,-1,0,NA,no
51,retirado,casado,primaria,no,840.71,239.02,747.543366,si,no,NA,30,may,214,2,-1,0,NA,no
25,manager,soltero,NA,no,99.1,132.94,1459.56699,si,no,NA,30,may,65,2,-1,0,NA,no
53,servicios,casado,secundaria,no,2778.62,9.65,1371.071434,si,no,NA,30,may,80,2,-1,0,NA,no
53,obrero,divorciado,primaria,no,2702.29,216.14,4443.506989,si,no,NA,30,may,1980,2,-1,0,NA,si
45,tecnico,casado,secundaria,no,2248.89,224.3,1375.569958,si,no,NA,30,may,84,3,-1,0,NA,no
36,manager,soltero,terciaria,no,2880.64,383.61,3512.726853,si,no,NA,30,may,358,4,-1,0,NA,no
53,tecnico,soltero,secundaria,no,240.83,168.23,197.5601538,si,si,NA,30,may,521,2,-1,0,NA,no
32,admin,casado,secundaria,no,397.38,75.63,2541.101639,si,no,NA,30,may,200,3,-1,0,NA,no
41,tecnico,casado,secundaria,no,3110.57,51.65,855.7317685,si,no,NA,30,may,62,3,-1,0,NA,no
36,desempleado,soltero,terciaria,no,1422.99,28.67,733.6615643,si,no,NA,30,may,265,2,-1,0,NA,no
36,manager,soltero,terciaria,no,615.86,138.75,356.0179906,si,si,NA,30,may,618,3,-1,0,NA,no
27,servicios,soltero,secundaria,no,2179.05,260.16,1271.706665,si,no,NA,30,may,256,6,-1,0,NA,no
36,admin,casado,secundaria,no,2004.17,0.66,1724.984617,si,si,NA,30,may,199,3,-1,0,NA,no
32,tecnico,soltero,secundaria,no,653.36,335.62,6075.594278,si,no,NA,30,may,722,3,-1,0,NA,si
47,tecnico,casado,primaria,no,12589.88,326.87,3292.078574,si,no,NA,30,may,888,3,-1,0,NA,no
51,empresario,casado,secundaria,no,56.79,37.76,368.5516201,no,no,NA,30,may,510,3,-1,0,NA,no
38,manager,soltero,terciaria,no,206.88,171.87,568.9081081,si,no,NA,30,may,355,2,-1,0,NA,no
27,obrero,casado,primaria,no,147.59,46.98,3553.87611,si,no,NA,30,may,150,5,-1,0,NA,no
41,manager,divorciado,secundaria,no,2739.57,160.76,1092.137852,si,no,NA,30,may,170,2,-1,0,NA,no
49,obrero,casado,secundaria,no,432.66,235.17,1304.207613,si,si,NA,30,may,191,3,-1,0,NA,no
38,obrero,casado,primaria,no,654.54,20.88,4362.960864,si,no,NA,30,may,572,6,-1,0,NA,no
44,tecnico,casado,secundaria,no,65.63,226.54,929.3232109,si,no,NA,30,may,243,3,-1,0,NA,no
36,obrero,casado,secundaria,no,500.96,72.96,1031.074304,si,no,NA,30,may,140,2,-1,0,NA,no
55,tecnico,casado,secundaria,no,2832.08,75.56,520.4000272,si,no,NA,30,may,267,14,-1,0,NA,no
47,tecnico,casado,secundaria,no,1446.94,158.26,564.5045077,si,no,NA,30,may,219,4,-1,0,NA,no
48,obrero,casado,secundaria,no,1891.34,33.81,818.9472322,si,no,NA,30,may,216,3,-1,0,NA,no
27,tecnico,soltero,secundaria,no,517.64,125.61,3374.517817,si,si,NA,30,may,78,3,-1,0,NA,no
43,empresario,casado,primaria,no,67,97.81,773.902671,si,no,NA,30,may,222,9,-1,0,NA,no
40,manager,soltero,terciaria,no,485.53,19.19,876.0457119,si,no,NA,30,may,243,3,-1,0,NA,no
47,obrero,casado,NA,no,162.93,314.86,1305.709043,si,no,NA,30,may,212,4,-1,0,NA,no
44,tecnico,divorciado,secundaria,no,804.31,168.74,2014.243314,si,no,NA,30,may,363,3,-1,0,NA,no
26,tecnico,soltero,secundaria,no,206.89,170.25,3940.902875,si,no,NA,30,may,67,2,-1,0,NA,no
25,obrero,soltero,secundaria,no,436.4,110.21,2261.608557,si,no,NA,30,may,156,5,-1,0,NA,no
55,admin,casado,secundaria,no,528.67,290.68,1325.227965,si,no,NA,30,may,41,3,-1,0,NA,no
38,manager,casado,terciaria,no,125.22,21.13,503.0875505,no,no,NA,30,may,108,3,-1,0,NA,no
38,servicios,casado,secundaria,no,-647.59,36.3,701.3497022,si,si,NA,30,may,408,2,-1,0,NA,no
37,obrero,casado,primaria,no,541.91,103.88,870.4379673,si,no,NA,30,may,272,2,-1,0,NA,no
30,obrero,casado,secundaria,no,217.52,14.18,749.6705635,si,no,NA,30,may,281,2,-1,0,NA,no
44,obrero,casado,primaria,no,349.44,155.93,2279.776234,si,no,NA,30,may,742,2,-1,0,NA,no
35,manager,soltero,terciaria,no,739.13,159,2324.635169,si,no,NA,30,may,166,2,-1,0,NA,no
40,obrero,casado,secundaria,no,54.04,231.52,2988.04815,si,no,NA,30,may,376,3,-1,0,NA,no
30,servicios,casado,secundaria,si,-772.11,254.14,1517.5563,si,no,NA,30,may,138,2,-1,0,NA,no
23,servicios,soltero,terciaria,no,437.09,287.78,549.2039602,si,no,NA,30,may,16,18,-1,0,NA,no
46,manager,soltero,terciaria,no,2980.14,5.71,3298.189291,si,no,NA,30,may,984,2,-1,0,NA,si
32,obrero,casado,secundaria,no,1567.42,204.62,2032.632856,si,no,NA,30,may,363,7,-1,0,NA,no
38,obrero,casado,secundaria,no,680.27,349.58,2543.635118,si,no,NA,30,may,161,12,-1,0,NA,no
44,tecnico,casado,secundaria,no,640.68,92.9,2402.539545,si,no,NA,30,may,28,3,-1,0,NA,no
33,tecnico,soltero,secundaria,no,321.48,91.64,887.6912559,si,no,NA,30,may,275,9,-1,0,NA,no
46,empresario,casado,secundaria,no,1456.64,136.28,3310.510373,si,no,NA,30,may,170,7,-1,0,NA,no
32,manager,soltero,terciaria,no,204.95,79.54,972.4764106,si,no,NA,30,may,66,3,-1,0,NA,no
58,obrero,casado,secundaria,no,1100.55,206.44,180.9625412,si,no,NA,30,may,199,3,-1,0,NA,no
35,obrero,casado,secundaria,no,762.38,144.58,4121.782613,si,no,NA,30,may,274,2,-1,0,NA,no
50,admin,soltero,secundaria,no,750.34,117.91,464.1874498,si,no,NA,30,may,136,8,-1,0,NA,no
32,obrero,soltero,secundaria,no,1089,142.57,2929.761843,si,si,NA,30,may,62,2,-1,0,NA,no
40,tecnico,divorciado,secundaria,no,772.17,207.46,2911.598174,si,no,NA,30,may,58,3,-1,0,NA,no
30,tecnico,casado,secundaria,no,70.36,209.12,4540.167584,si,no,NA,30,may,189,5,-1,0,NA,no
31,manager,soltero,terciaria,si,-328.99,135.57,1976.911942,si,no,NA,30,may,319,6,-1,0,NA,no
57,tecnico,casado,secundaria,no,16165.21,674.21,5894.52733,si,no,NA,30,may,352,3,-1,0,NA,no
26,manager,soltero,terciaria,no,1051.93,96.96,859.184345,si,no,NA,30,may,228,2,-1,0,NA,si
36,tecnico,divorciado,secundaria,no,1345.33,472.81,2121.670088,no,no,NA,30,may,230,2,-1,0,NA,no
35,obrero,casado,primaria,no,2768.61,107.76,5304.761225,si,no,NA,30,may,178,2,-1,0,NA,no
50,autoempleo,casado,secundaria,no,-400.21,101.45,2348.638239,si,no,NA,30,may,42,11,-1,0,NA,no
41,admin,casado,secundaria,no,8278.44,66.52,6935.281787,si,si,NA,30,may,124,4,-1,0,NA,no
58,manager,casado,primaria,no,395.49,210.4,600.5481893,si,no,NA,30,may,171,2,-1,0,NA,no
55,tecnico,casado,secundaria,no,74.74,217.73,529.8200095,si,no,NA,30,may,119,2,-1,0,NA,no
35,tecnico,soltero,secundaria,no,103.23,134.68,771.7693011,no,no,NA,30,may,66,4,-1,0,NA,no
27,servicios,casado,secundaria,no,317.31,350.62,1521.174182,si,no,NA,30,may,130,2,-1,0,NA,no
40,admin,casado,secundaria,no,1614.9,177.46,1755.054546,si,no,NA,30,may,390,2,-1,0,NA,no
31,hogar,casado,secundaria,no,98.21,234.23,1023.361779,si,no,NA,30,may,101,16,-1,0,NA,no
37,admin,soltero,NA,no,241.29,40.2,1034.647949,no,no,NA,30,may,100,3,-1,0,NA,no
51,retirado,divorciado,secundaria,no,421.32,101.33,2847.551646,si,no,NA,30,may,78,2,-1,0,NA,no
52,obrero,casado,primaria,no,2507.86,39.97,985.1379649,si,no,NA,30,may,212,3,-1,0,NA,no
44,admin,soltero,secundaria,no,1073.01,20.32,1454.640475,si,no,NA,30,may,181,4,-1,0,NA,no
27,manager,soltero,terciaria,no,2112.61,31.22,1145.673319,si,no,NA,30,may,72,3,-1,0,NA,no
45,empresario,casado,secundaria,no,474.26,97.05,2031.196411,si,no,NA,30,may,390,2,-1,0,NA,no
54,obrero,casado,primaria,no,-599.08,272.26,2284.884766,si,no,NA,30,may,324,3,-1,0,NA,no
23,obrero,soltero,secundaria,no,1760.23,50.78,485.9674911,si,si,NA,30,may,163,3,-1,0,NA,no
59,admin,casado,primaria,no,2644.08,218.81,339.9466081,si,no,NA,30,may,110,6,-1,0,NA,no
41,tecnico,soltero,secundaria,no,638.94,182.6,3405.482684,si,no,NA,30,may,72,2,-1,0,NA,no
40,manager,casado,primaria,no,517.32,63.23,220.489728,si,no,NA,30,may,85,2,-1,0,NA,no
36,obrero,casado,secundaria,no,42.38,139.02,344.5495802,si,no,NA,30,may,54,4,-1,0,NA,no
42,tecnico,soltero,secundaria,no,1110.48,92.94,960.6573109,si,no,NA,30,may,231,2,-1,0,NA,no
37,obrero,casado,primaria,no,223.99,99.43,810.3792863,si,no,NA,30,may,833,8,-1,0,NA,no
42,obrero,casado,secundaria,no,2074.02,85.78,1088.952349,si,no,NA,30,may,124,3,-1,0,NA,no
40,obrero,casado,primaria,no,3765.79,194.47,1336.94339,si,no,NA,30,may,57,10,-1,0,NA,no
42,tecnico,divorciado,secundaria,no,74.57,35.44,975.1098819,si,no,NA,30,may,115,6,-1,0,NA,no
32,obrero,casado,secundaria,no,570.18,133.82,1154.714657,si,si,NA,30,may,43,5,-1,0,NA,no
23,obrero,soltero,secundaria,no,5270.4,391.11,893.9659833,si,no,NA,30,may,229,3,-1,0,NA,no
31,tecnico,soltero,secundaria,no,1844.22,79.56,879.8875626,si,no,NA,30,may,81,2,-1,0,NA,no
43,servicios,casado,secundaria,no,262.28,423.94,3711.427637,si,si,NA,30,may,273,2,-1,0,NA,no
31,obrero,casado,primaria,no,399.44,296.17,285.9192148,si,si,NA,30,may,30,18,-1,0,NA,no
29,servicios,soltero,secundaria,no,263.77,312.71,206.50564,si,no,NA,30,may,288,2,-1,0,NA,no
51,obrero,divorciado,secundaria,no,1121.78,107.11,1567.129081,si,no,NA,30,may,247,2,-1,0,NA,no
25,obrero,soltero,primaria,no,224.18,100.72,3403.637524,si,no,NA,30,may,85,4,-1,0,NA,no
39,servicios,soltero,secundaria,no,-130.36,203.96,420.6657519,si,no,NA,30,may,76,9,-1,0,NA,no
52,obrero,soltero,NA,no,968.54,241.65,254.9025175,si,no,NA,30,may,170,4,-1,0,NA,no
38,tecnico,soltero,secundaria,no,-91.69,193.48,2847.97041,si,no,NA,30,may,428,7,-1,0,NA,no
37,autoempleo,casado,secundaria,no,2336.79,272.22,5931.146235,si,no,NA,30,may,370,3,-1,0,NA,no
40,manager,casado,terciaria,no,263.52,146.49,1909.787514,si,no,NA,30,may,137,3,-1,0,NA,no
46,obrero,soltero,secundaria,no,398.54,56.9,589.6234174,si,no,NA,30,may,293,6,-1,0,NA,no
38,desempleado,divorciado,secundaria,no,31.82,151.17,657.2490732,si,no,NA,30,may,281,4,-1,0,NA,no
56,admin,casado,secundaria,no,415.47,200.53,796.2595826,si,si,NA,30,may,46,3,-1,0,NA,no
55,admin,casado,secundaria,no,202.48,155.3,3302.87608,si,no,NA,30,may,26,25,-1,0,NA,no
40,obrero,casado,primaria,no,375.66,242.21,514.0289288,no,no,NA,30,may,104,6,-1,0,NA,no
51,manager,soltero,terciaria,no,87.13,300.61,970.4998289,si,no,NA,30,may,164,2,-1,0,NA,no
33,manager,divorciado,terciaria,no,-965.09,100.27,1141.755344,si,no,NA,30,may,205,6,-1,0,NA,no
45,tecnico,soltero,secundaria,no,486.94,245.46,518.3183056,si,no,NA,30,may,891,4,-1,0,NA,si
55,tecnico,divorciado,terciaria,no,305.54,169.68,3432.905181,si,no,NA,30,may,34,2,-1,0,NA,no
31,desempleado,divorciado,primaria,no,37.69,68.51,1740.869078,si,no,NA,30,may,745,12,-1,0,NA,si
42,obrero,casado,secundaria,no,1400.24,3.21,440.6930014,si,no,NA,30,may,135,3,-1,0,NA,no
39,obrero,casado,NA,no,249.11,176.75,1253.024048,si,no,NA,30,may,99,6,-1,0,NA,no
35,obrero,casado,primaria,no,3656.38,472.66,1342.65589,si,no,NA,30,may,148,4,-1,0,NA,no
32,autoempleo,casado,secundaria,no,2008.34,430.02,513.6732263,si,no,NA,30,may,84,9,-1,0,NA,no
27,obrero,soltero,secundaria,no,5651.13,301.56,1044.806745,si,no,NA,30,may,435,2,-1,0,NA,no
29,manager,soltero,terciaria,no,28.94,120.33,3498.426932,si,no,NA,30,may,539,12,-1,0,NA,si
31,obrero,casado,secundaria,no,1636.54,305.32,3081.852042,si,no,NA,30,may,29,4,-1,0,NA,no
36,obrero,casado,secundaria,no,152.9,6.23,5135.983872,si,no,NA,30,may,510,5,-1,0,NA,no
22,obrero,soltero,secundaria,no,-98.68,34.61,1094.968417,si,no,NA,30,may,59,3,-1,0,NA,no
53,empresario,soltero,secundaria,no,141.17,125.11,350.3777833,si,no,NA,30,may,1044,5,-1,0,NA,si
37,admin,casado,secundaria,no,42.02,114.01,1958.663021,si,no,NA,30,may,122,4,-1,0,NA,no
52,tecnico,divorciado,secundaria,no,223.17,99.33,735.5900303,si,no,NA,30,may,84,3,-1,0,NA,no
52,manager,divorciado,terciaria,no,114.33,148.07,684.5109386,si,no,NA,30,may,33,5,-1,0,NA,no
49,servicios,casado,secundaria,no,539.22,117.13,1086.458938,si,si,NA,30,may,43,2,-1,0,NA,no
35,tecnico,soltero,secundaria,no,1705.13,58.98,610.6799033,si,no,NA,30,may,288,3,-1,0,NA,no
27,obrero,soltero,primaria,no,-32.61,43.53,3353.148543,si,no,NA,30,may,385,5,-1,0,NA,no
48,manager,casado,terciaria,no,7925.54,177.02,1857.414255,si,si,NA,30,may,306,3,-1,0,NA,no
39,obrero,casado,secundaria,no,195.41,239.3,5312.536677,si,no,NA,30,may,81,3,-1,0,NA,no
32,admin,casado,secundaria,no,-461.95,59.61,937.5026703,si,si,NA,30,may,53,7,-1,0,NA,no
51,obrero,casado,primaria,no,681.84,181.31,1271.744878,si,si,NA,30,may,436,3,-1,0,NA,no
47,obrero,casado,primaria,no,1151.13,119.37,1074.088729,no,si,NA,30,may,41,8,-1,0,NA,no
59,manager,soltero,terciaria,no,337.35,255.78,1296.016234,si,no,NA,30,may,147,2,-1,0,NA,no
41,obrero,casado,primaria,no,66.07,115.68,906.1113265,si,no,NA,30,may,232,3,-1,0,NA,no
50,obrero,casado,secundaria,no,2711.73,162.28,611.8809392,si,no,NA,30,may,97,3,-1,0,NA,no
55,manager,casado,terciaria,no,1329.29,264.19,1110.261024,si,no,NA,30,may,82,2,-1,0,NA,no
26,hogar,soltero,secundaria,no,282.76,27.93,978.0840361,si,no,NA,30,may,60,16,-1,0,NA,no
53,obrero,casado,secundaria,no,1206.24,320.12,708.4117611,si,si,NA,30,may,163,4,-1,0,NA,no
36,manager,casado,terciaria,no,2693.67,121.68,654.7432521,si,no,NA,30,may,141,9,-1,0,NA,no
54,obrero,casado,secundaria,no,3863.97,70.96,3946.86774,si,no,NA,30,may,211,4,-1,0,NA,no
39,manager,casado,terciaria,no,619.13,22.73,1559.532024,si,si,NA,30,may,206,3,-1,0,NA,no
40,obrero,casado,primaria,no,133.28,56.66,2878.064525,si,no,NA,30,may,170,19,-1,0,NA,no
36,manager,casado,secundaria,no,140.98,42.97,315.841404,si,no,NA,30,may,251,3,-1,0,NA,no
32,admin,divorciado,secundaria,no,-345.52,157.51,1988.87536,no,no,NA,30,may,25,5,-1,0,NA,no
37,tecnico,soltero,secundaria,no,2605.02,125.42,190.0974086,si,no,NA,30,may,120,3,-1,0,NA,no
54,obrero,casado,secundaria,no,5279.39,155.24,2792.454371,si,si,NA,30,may,123,4,-1,0,NA,no
34,obrero,casado,primaria,no,994.23,249.24,319.2068686,si,no,NA,30,may,28,8,-1,0,NA,no
27,obrero,casado,primaria,no,510.14,219.51,1913.235386,si,no,NA,30,may,1193,2,-1,0,NA,si
35,obrero,soltero,terciaria,no,627.92,162.51,1316.288896,no,no,NA,30,may,116,3,-1,0,NA,no
37,admin,divorciado,secundaria,no,55.17,89.81,5011.377283,si,no,NA,30,may,127,5,-1,0,NA,no
41,obrero,soltero,secundaria,no,370.04,312.57,948.0151105,si,no,NA,30,may,395,2,-1,0,NA,no
38,autoempleo,casado,secundaria,no,65.55,168.41,1862.643216,no,no,NA,2,jun,137,7,-1,0,NA,no
49,tecnico,casado,secundaria,no,6376.32,154.61,3132.565039,si,no,NA,2,jun,93,2,-1,0,NA,no
59,manager,casado,primaria,no,454.79,81.47,1501.135846,si,no,NA,2,jun,72,3,-1,0,NA,no
44,servicios,casado,secundaria,no,104.83,170.08,117.376199,si,no,NA,2,jun,119,9,-1,0,NA,no
37,manager,casado,terciaria,no,112.24,107.15,1096.729056,si,no,NA,2,jun,100,2,-1,0,NA,no
34,obrero,casado,primaria,no,200.46,220.72,2318.807749,si,no,NA,2,jun,80,3,-1,0,NA,no
58,retirado,casado,secundaria,no,125.41,202.95,1962.600256,si,no,NA,2,jun,132,2,-1,0,NA,no
39,obrero,casado,secundaria,no,353.24,120.06,2098.53246,si,no,NA,2,jun,147,3,-1,0,NA,no
40,tecnico,casado,secundaria,no,387.98,36.49,2742.03389,si,no,NA,2,jun,140,3,-1,0,NA,no
33,tecnico,soltero,secundaria,no,2040.14,50.81,2505.930616,si,no,NA,2,jun,57,9,-1,0,NA,no
43,admin,divorciado,secundaria,no,839.76,144.65,159.6436308,si,no,NA,2,jun,130,2,-1,0,NA,no
43,empresario,casado,secundaria,no,711.22,33.15,592.7134369,si,si,NA,2,jun,251,4,-1,0,NA,no
36,manager,soltero,terciaria,si,-472.25,1.49,401.9434842,si,no,NA,2,jun,71,2,-1,0,NA,no
31,admin,soltero,secundaria,no,107.06,179.93,2416.749414,si,no,NA,2,jun,52,3,-1,0,NA,no
41,servicios,casado,secundaria,no,-82.04,176.18,3535.276405,si,si,NA,2,jun,243,3,-1,0,NA,no
47,servicios,casado,primaria,no,1138.53,72.8,1221.197057,no,si,NA,2,jun,357,2,-1,0,NA,no
39,manager,casado,terciaria,no,244.59,197.64,1155.752345,si,si,NA,2,jun,243,4,-1,0,NA,no
56,obrero,casado,primaria,no,279.88,150.55,1526.966614,si,no,NA,2,jun,108,4,-1,0,NA,no
50,manager,casado,terciaria,no,427.71,93.35,4177.927021,si,no,NA,2,jun,68,4,-1,0,NA,no
42,admin,soltero,terciaria,no,572.35,124.63,538.7097067,si,no,NA,2,jun,150,3,-1,0,NA,no
48,servicios,casado,primaria,si,-511.74,139.07,1419.636632,si,no,NA,2,jun,25,7,-1,0,NA,no
29,tecnico,casado,secundaria,no,1157.92,211.19,569.7807132,si,no,NA,2,jun,90,3,-1,0,NA,no
37,obrero,casado,primaria,no,130.27,59.27,2888.902717,si,no,NA,2,jun,51,4,-1,0,NA,no
31,tecnico,soltero,terciaria,no,-107.09,317.78,568.9826835,si,no,NA,2,jun,41,5,-1,0,NA,no
50,obrero,divorciado,secundaria,no,633.63,197.03,174.1161425,si,no,NA,2,jun,88,4,-1,0,NA,no
36,manager,casado,terciaria,no,644.23,5.04,4691.275208,si,no,NA,2,jun,372,2,-1,0,NA,no
27,obrero,soltero,secundaria,no,558.72,166.75,1227.490422,si,no,NA,2,jun,360,2,-1,0,NA,no
55,tecnico,soltero,secundaria,no,3413.43,348.87,243.0086417,si,no,NA,2,jun,63,1,-1,0,NA,no
39,manager,divorciado,terciaria,no,2264.11,274.6,1422.891631,si,si,NA,2,jun,550,3,-1,0,NA,no
48,admin,divorciado,secundaria,no,829.68,281.79,1782.237703,si,no,NA,2,jun,133,1,-1,0,NA,no
49,tecnico,divorciado,secundaria,si,-664.88,94.42,1608.171794,si,si,NA,2,jun,68,1,-1,0,NA,no
30,manager,soltero,secundaria,no,405.16,21.1,2469.622231,si,si,NA,2,jun,175,2,-1,0,NA,no
53,obrero,casado,primaria,no,325.82,8.85,946.5843041,si,no,NA,2,jun,202,1,-1,0,NA,no
31,tecnico,soltero,terciaria,no,3828.06,491.57,1131.602062,si,no,NA,2,jun,192,8,-1,0,NA,no
43,admin,divorciado,secundaria,no,15578.14,392.7,3609.603341,si,no,NA,2,jun,484,1,-1,0,NA,no
43,manager,soltero,secundaria,no,1125.98,22.32,4509.363562,si,no,NA,2,jun,145,1,-1,0,NA,no
48,obrero,divorciado,primaria,no,390,99.13,2147.127619,no,no,NA,2,jun,230,2,-1,0,NA,no
44,empresario,casado,terciaria,no,377.66,91.43,1149.75834,si,no,NA,2,jun,338,2,-1,0,NA,no
39,tecnico,casado,secundaria,no,2029.08,419.5,4612.89206,si,no,NA,2,jun,65,1,-1,0,NA,no
29,empresario,casado,secundaria,no,353.69,50.81,1421.880538,si,no,NA,2,jun,205,3,-1,0,NA,no
46,obrero,casado,primaria,no,1014.27,178.54,712.9099076,si,no,NA,2,jun,92,2,-1,0,NA,no
39,manager,casado,terciaria,no,790.51,24.98,1058.479013,si,no,NA,2,jun,268,1,-1,0,NA,no
53,obrero,casado,primaria,no,2042.96,14.82,1976.920101,si,no,NA,2,jun,185,2,-1,0,NA,no
40,admin,soltero,secundaria,no,2440.09,354.99,594.3484558,si,no,NA,2,jun,65,1,-1,0,NA,no
52,obrero,casado,secundaria,no,121.2,122.15,2077.391031,no,no,NA,2,jun,163,1,-1,0,NA,no
48,manager,divorciado,terciaria,no,5098.08,211.17,1441.485353,si,no,NA,2,jun,362,1,-1,0,NA,no
50,manager,casado,secundaria,no,713.65,95.85,1147.471378,no,si,NA,2,jun,367,3,-1,0,NA,no
49,autoempleo,casado,secundaria,no,390.18,24.73,3354.704209,si,no,NA,2,jun,230,3,-1,0,NA,no
34,obrero,casado,secundaria,no,583.06,218.08,2251.052199,si,si,NA,2,jun,26,1,-1,0,NA,no
33,tecnico,soltero,secundaria,no,-166.29,188.55,3639.12505,si,no,NA,2,jun,63,2,-1,0,NA,no
39,manager,casado,terciaria,no,87.97,140.07,2272.975345,si,no,NA,2,jun,493,1,-1,0,NA,no
49,empresario,casado,terciaria,no,18964.16,479.75,5614.820084,si,no,NA,2,jun,113,3,-1,0,NA,no
40,obrero,casado,primaria,no,610.11,200.85,2725.85865,si,no,NA,2,jun,21,1,-1,0,NA,no
38,tecnico,soltero,secundaria,no,682.61,300.35,1545.252047,si,no,NA,2,jun,215,1,-1,0,NA,no
24,manager,soltero,secundaria,no,139.6,124.58,1378.133062,no,no,NA,2,jun,1075,2,-1,0,NA,no
39,obrero,soltero,secundaria,no,4163.11,122.4,2240.707465,si,si,NA,2,jun,21,1,-1,0,NA,no
32,obrero,casado,secundaria,no,72.13,133.88,293.1603717,si,no,NA,2,jun,171,1,-1,0,NA,no
39,manager,casado,terciaria,no,2851.45,74.2,2821.977425,si,no,NA,2,jun,526,2,-1,0,NA,si
31,obrero,casado,secundaria,no,47.05,22.91,1689.82812,si,no,NA,2,jun,245,1,-1,0,NA,no
34,admin,casado,primaria,no,334.5,203.69,149.6190233,si,no,NA,2,jun,107,2,-1,0,NA,no
36,servicios,casado,secundaria,no,3057.5,173.45,1315.524599,si,no,NA,2,jun,394,1,-1,0,NA,si
46,obrero,casado,secundaria,no,3796.54,24.44,3795.014298,si,no,NA,2,jun,161,2,-1,0,NA,no
59,retirado,divorciado,terciaria,no,30.53,130.69,945.1790142,si,no,NA,2,jun,517,2,-1,0,NA,no
32,manager,soltero,secundaria,no,327.06,98.06,1134.61625,si,no,NA,2,jun,258,1,-1,0,NA,no
41,obrero,casado,primaria,no,231.22,313.24,777.1445889,si,si,NA,2,jun,659,2,-1,0,NA,si
31,obrero,casado,secundaria,no,226,89.36,2943.360238,si,no,NA,2,jun,40,1,-1,0,NA,no
31,obrero,casado,secundaria,no,1409.45,323.36,955.7839377,si,no,NA,2,jun,527,1,-1,0,NA,no
32,manager,soltero,NA,no,3096.17,127.14,2258.248583,si,no,NA,2,jun,651,1,-1,0,NA,no
38,obrero,soltero,secundaria,no,-2.92,201.58,3407.475253,si,no,NA,2,jun,129,1,-1,0,NA,no
36,autoempleo,soltero,terciaria,no,3637.52,83.34,450.6687534,no,no,NA,2,jun,409,2,-1,0,NA,no
45,tecnico,divorciado,secundaria,no,1337.86,57.13,722.4275194,si,no,NA,2,jun,144,2,-1,0,NA,no
35,admin,casado,secundaria,no,-443.45,171.24,488.8302929,si,no,NA,2,jun,97,4,-1,0,NA,no
35,servicios,divorciado,secundaria,no,497.1,165.14,1370.571705,si,no,NA,2,jun,101,1,-1,0,NA,no
44,servicios,casado,secundaria,no,877.49,76.34,2835.049645,si,no,NA,2,jun,67,2,-1,0,NA,no
39,admin,soltero,secundaria,no,2917.35,50.31,1294.006439,si,no,NA,2,jun,64,1,-1,0,NA,no
36,obrero,casado,primaria,no,1322.23,302.39,161.8587946,si,no,NA,2,jun,143,1,-1,0,NA,no
34,tecnico,casado,terciaria,no,769.75,43.03,1020.907403,si,si,NA,2,jun,70,1,-1,0,NA,no
36,servicios,casado,primaria,no,78.18,261.93,3789.047483,si,no,NA,2,jun,1036,1,-1,0,NA,si
38,empresario,casado,secundaria,no,3317.48,396.46,5822.138865,si,no,NA,2,jun,384,1,-1,0,NA,no
45,servicios,casado,secundaria,no,801.33,108.33,1768.743238,si,no,NA,2,jun,172,2,-1,0,NA,no
29,manager,soltero,terciaria,no,239.84,125.24,1746.242833,si,no,NA,2,jun,105,3,-1,0,NA,no
39,servicios,divorciado,secundaria,no,961.65,45.32,2059.429328,si,no,NA,2,jun,26,1,-1,0,NA,no
32,servicios,casado,secundaria,no,189.55,313.62,288.2177209,si,no,NA,2,jun,364,13,-1,0,NA,no
